#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 140  68
# Band-Index    1
   1.75777     -6.163648
   1.71099     -6.156755
   1.66421     -6.163144
   1.66421     -6.274200
   1.64290     -6.273157
   1.62158     -6.270158
   1.60026     -6.265526
   1.57895     -6.259641
   1.55763     -6.252849
   1.53631     -6.245460
   1.51499     -6.237726
   1.49368     -6.229860
   1.47236     -6.222057
   1.45104     -6.214515
   1.42973     -6.207452
   1.40841     -6.201124
   1.38709     -6.195795
   1.36577     -6.191690
   1.34446     -6.188966
   1.32314     -6.187698
   1.30182     -6.187710
   1.28051     -6.188316
   1.25919     -6.188643
   1.25919     -6.188643
   1.23470     -6.189650
   1.21022     -6.192394
   1.18574     -6.196519
   1.16125     -6.201919
   1.13677     -6.208615
   1.11228     -6.216629
   1.08780     -6.225928
   1.06332     -6.236403
   1.03883     -6.247791
   1.01435     -6.259602
   0.98986     -6.271194
   0.96538     -6.282020
   0.94090     -6.291823
   0.91641     -6.300504
   0.89193     -6.307947
   0.86744     -6.313986
   0.84296     -6.318452
   0.81848     -6.321197
   0.79399     -6.322123
   0.79399     -6.207242
   0.75220     -6.207900
   0.71041     -6.209752
   0.66862     -6.212269
   0.62684     -6.213681
   0.58505     -6.207808
   0.54326     -6.190000
   0.50147     -6.168176
   0.45968     -6.149101
   0.41789     -6.137172
   0.37610     -6.134623
   0.33431     -6.140443
   0.29252     -6.151217
   0.25073     -6.163191
   0.20895     -6.173438
   0.16716     -6.180204
   0.12537     -6.183507
   0.08358     -6.185289
   0.04179     -6.187382
   0.00000     -6.188643
 
# Band-Index    7
   0.00000     -6.170825
   0.04179     -6.168249
   0.08358     -6.159837
   0.12537     -6.146356
   0.16716     -6.130486
   0.20895     -6.113877
   0.25073     -6.096838
   0.29252     -6.079493
   0.33431     -6.062171
   0.37610     -6.045240
   0.41789     -6.029360
   0.45968     -6.016304
   0.50147     -6.009136
   0.54326     -6.010878
   0.58505     -6.022301
   0.62684     -6.040008
   0.66862     -6.058569
   0.71041     -6.073999
   0.75220     -6.084020
   0.79399     -6.087478
   0.79399     -6.023706
   0.81848     -6.043750
   0.84296     -6.070603
   0.86744     -6.096157
   0.89193     -6.119544
   0.91641     -6.140302
   0.94090     -6.158027
   0.96538     -6.172263
   0.98986     -6.182472
   1.01435     -6.188097
   1.03883     -6.188904
   1.06332     -6.185547
   1.08780     -6.179736
   1.11228     -6.173635
   1.13677     -6.169051
   1.16125     -6.166881
   1.18574     -6.166962
   1.21022     -6.168418
   1.23470     -6.170087
   1.25919     -6.170825
   1.25919     -6.170825
   1.28051     -6.170399
   1.30182     -6.168859
   1.32314     -6.165660
   1.34446     -6.160555
   1.36577     -6.153806
   1.38709     -6.145762
   1.40841     -6.136574
   1.42973     -6.126234
   1.45104     -6.114708
   1.47236     -6.102076
   1.49368     -6.088636
   1.51499     -6.074980
   1.53631     -6.062040
   1.55763     -6.051006
   1.57895     -6.042843
   1.60026     -6.037669
   1.62158     -6.034808
   1.64290     -6.033453
   1.66421     -6.033061
   1.66421     -6.112568
   1.71099     -6.102592
   1.75777     -6.070112
   1.80454     -6.036437
   1.85132     -6.017675
   1.89809     -6.018295
   1.94487     -6.032181
   1.99164     -6.052084
   2.03842     -6.070523
   2.08519     -6.078104
   2.13197     -6.071397
   2.17874     -6.065679
   2.22552     -6.075698
   2.27229     -6.095451
   2.31907     -6.117196
   2.36584     -6.137609
   2.41262     -6.154799
   2.45939     -6.166493
   2.50617     -6.170538
   2.55294     -6.170825
   2.55294     -6.170825
   2.58520     -6.166953
   2.61745     -6.156887
   2.64971     -6.142147
   2.68197     -6.123982
   2.71422     -6.105530
   2.74648     -6.096891
   2.77873     -6.099776
   2.81099     -6.103781
